conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,Unnamed: 0
1809902073846390962,Sun Jul 07 10:47:35 +0000 2024,0,10 Ribu Anak Daftar PPDB SD Negeri di Pekanbaru Mayoritas Jalur Zonasi https://t.co/4oOC2qNA2V,1809902073846390962,,,in,Pekanbaru ,0,0,0,https://x.com/red_riauonline/status/1809902073846390962,2942641777,red_riauonline,
1809892757777031309,Sun Jul 07 10:10:34 +0000 2024,1,Link Pengumuman PPDB SMP Zonasi Kota Bogor 2024 dan Daftar Ulang https://t.co/0WiOEPmmeI,1809892757777031309,,,in,Indonesia,0,0,1,https://x.com/TirtoID/status/1809892757777031309,4187275698,TirtoID,
1809854386484764833,Sun Jul 07 07:38:05 +0000 2024,0,PPDB TK-SMP Solo 2024 Jalur Zonasi Dimulai Besok Ini Jadwal dan Ketentuannya https://t.co/gFYBCPANhn https://t.co/WmiYAwzgoF,1809854386484764833,https://pbs.twimg.com/media/GR3k-UCacAI3tWm.jpg,,in,"Solo, Central Java, Indonesia",0,0,0,https://x.com/soloposdotcom/status/1809854386484764833,155169715,soloposdotcom,
1809839147814908023,Sun Jul 07 06:37:32 +0000 2024,7,Anggota Komisi X DPR RI dari Fraksi Partai NasDem Lisda Hendrajoni berharap adanya evaluasi kebijakan Penerimaan Peserta Didik Baru (PPDB) berdasarkan zonasi yang sudah diterapkan beberapa tahun terakhir. Menurut Lisda setiap warga negara berhak mendapatkan pendidikan https://t.co/mIOg9bq1qz,1809839147814908023,https://pbs.twimg.com/ext_tw_video_thumb/1809838944156258304/pu/img/mDQIaKjhi5z46ePC.jpg,,in,"ÜT: -6.177799,106.843475",0,3,1,https://x.com/NasDem/status/1809839147814908023,109149190,NasDem,
1809817505046954372,Sun Jul 07 05:11:32 +0000 2024,0,masalah pendidikan gak abis-abis dah w rasa; ppdb zonasi ukt lpdp,1809817505046954372,,,in,,0,0,0,https://x.com/anaputr/status/1809817505046954372,128524190,anaputr,
1809810632935686522,Sun Jul 07 04:44:14 +0000 2024,1,Padahal melalui PPDB zonasi pemerintah berharap penyebaran siswa menjadi lebih rata dan adil dan mendapatkan pembelajaran yang berkualitas. https://t.co/tGdqaslty7,1809810632935686522,,,in,Jakarta,1,1,0,https://x.com/kompascom/status/1809810632935686522,23343960,kompascom,
1809807132147216545,Sun Jul 07 04:30:19 +0000 2024,0,Puluhan Warga Jombang Desak Nadiem Makarim Mundur Efek PPDB Sistem Zonasi Kacau hingga Ajang Pungli https://t.co/JOBSEhzpSK,1809807132147216545,,,in,,0,0,0,https://x.com/kabarfajar/status/1809807132147216545,1426591205089898503,kabarfajar,
1809786270073122957,Sun Jul 07 03:07:25 +0000 2024,0,Carut Marut PPDB Jalur Zonasi: Tantangan dan Solusi https://t.co/bzuyJ62Yhs,1809786270073122957,,,in,,0,0,0,https://x.com/EksposeID/status/1809786270073122957,1171171477258821632,EksposeID,
1809663001269792867,Sat Jul 06 18:57:36 +0000 2024,0,Yuk Simak Cara Cek Pengumuman dan Daftar Ulang PPDB SD dan SMP Makassar 2024 Jalur Non Zonasi #PPDB #SD #SMP #Makassar https://t.co/OQwbG7Tq9P,1809663001269792867,,,in,"Kota Depok, Jawa Barat",0,0,0,https://x.com/portalinfomase/status/1809663001269792867,1531670208217116673,portalinfomase,
1809639641756344694,Sat Jul 06 17:24:46 +0000 2024,0,ya Allah ppdb bisa ga adain jalur zonasi reguler aja masa ini kayak gini gue kalah sama jalur yg gak bersaing dengan nilai??? terus selama ini kerja keras gw buat apa?,1809639641756344694,,,in,,2,0,0,https://x.com/ishowlemot/status/1809639641756344694,1768390546853359616,ishowlemot,
1809600337797607764,Sat Jul 06 14:48:35 +0000 2024,33,Ketahuan Curang di PPDB 2024 Anak Seorang Direktur Pilih Mundur dari Jalur Zonasi https://t.co/CvVgPsqWIC #TempoNasional,1809600337797607764,,,in,Indonesia,1,5,11,https://x.com/tempodotco/status/1809600337797607764,18129942,tempodotco,
1809101208595886473,Sat Jul 06 13:09:40 +0000 2024,1,@5teV3n_Pe9eL Kurang amplop coklat PPDB Zonasi ladang penghasilan tambahan oknum,1809575444779503848,,V3g3L,in,,0,0,0,https://x.com/shang1670/status/1809575444779503848,1758367677234786304,shang1670,
1809547339826106737,Sat Jul 06 11:18:00 +0000 2024,0,Regulasi dan Pengawasan PPDB: Mewujudkan Sistem Zonasi yang Adil https://t.co/uvE8VUg9OD https://t.co/7qKcKkAY3V,1809547339826106737,https://pbs.twimg.com/media/GRxSHQUacAICNMF.png,,in,Indonesia,0,0,0,https://x.com/indonesiago_id/status/1809547339826106737,1166311360898072577,indonesiago_id,
1809542393357824416,Sat Jul 06 10:58:20 +0000 2024,0,@jokowi PPDB jarak sekolah hanya 700 meter itu suruh hanya anak Tukang kebun yang kerja di sekolah mbok ya mikir kalau emang niat sistem zonasi harusnya radius 2km dari sekolah dan wajar untuk berjalan kaki ini aturan opo ae pak,1809542393357824416,,jokowi,in,Jakarta Capital Region,0,0,0,https://x.com/kimi198021/status/1809542393357824416,1603583313142091776,kimi198021,
1809490574510289329,Sat Jul 06 07:34:49 +0000 2024,4,this is why i do support meritocratic ppdb instead of those zonasi. seengganya kasih kesempatan siswa kurang mampu yang pinter biar bisa ngerasain atmosfer yang kompetitif.,1809491175864463430,,cassiocpeia,in,💖💜💙 // psy ui'23,0,0,0,https://x.com/cassiocpeia/status/1809491175864463430,1649825097048555520,cassiocpeia,
1809471572165505395,Sat Jul 06 06:16:55 +0000 2024,2,Saatnya nanti masyarakat percaya pd apa yg sy sampaiin bahwa PPDB sistem zonasi itu tdk tepat untuk Indonesia. Sekolah negeri hrs terbuka untuk semua warga scr transparan tapi ada kebijakan afirmasi bagi yg tinggal di sekitar sekolah untuk diterima di sekolah tsb.,1809471572165505395,,,in,Jakarta,0,2,2,https://x.com/Darmaningtyas/status/1809471572165505395,368674205,Darmaningtyas,
1809452983970857279,Sat Jul 06 05:03:04 +0000 2024,0,IRONIS Jarak Rumah ke Sekolah Kurang Lebih hanya 300 Meter Warga Desa Cireundeu Tidak Diterima PPDB Jalur Zonasi D SMA 27 Kabupaten Tangerang https://t.co/CXpKD7NgAt,1809452983970857279,,,in,Kota Pagar Alam,0,0,0,https://x.com/Zona_Reformasi/status/1809452983970857279,1654666376328663040,Zona_Reformasi,
1809346619705614407,Sat Jul 06 04:45:08 +0000 2024,0,@ikhwanuddin sedangkan di ibu kota perbandingan siswa dan sekolahnya ga sebanding PPDB SMA jalur zonasi siswa yg diterima terjauh cuma 1km,1809448474330427894,,ikhwanuddin,in,,0,0,0,https://x.com/rebahaaanmulu/status/1809448474330427894,1116319014282600449,rebahaaanmulu,
1809437114930716946,Sat Jul 06 04:00:00 +0000 2024,1,Ombudsman menemukan sederet permasalahan pada penerimaan peserta didik baru (PPDB). Permasalahan ada di sistem zonasi hingga prestasi. #detikcom https://t.co/72SV8xIUi9,1809437114930716946,https://pbs.twimg.com/ext_tw_video_thumb/1809426589895258112/pu/img/shBy_MFtXzrpZJ6L.jpg,,in,,0,0,0,https://x.com/detikcom/status/1809437114930716946,69183155,detikcom,
1809423067242017188,Sat Jul 06 03:18:56 +0000 2024,0,@tempodotco Apa ada maksud terselubung Pemerintah memberlakukan sistem zonasi dalam PPDB di sekolah SD SMP dan SMA ? Kalo gue telisik ada beberapa sekolah yang terletak di tengah kota di antara pusat bisnis strategis yang memang diincar pelaku bisnis kakap. 2-3 tahun lagi akan tercapai.,1809426779297444188,,tempodotco,in,Jayapura,0,0,0,https://x.com/cahayafikiran/status/1809426779297444188,732115060844175360,cahayafikiran,
1809101208595886473,Sat Jul 06 02:13:25 +0000 2024,1,@5teV3n_Pe9eL Dari Tahun kemarin Gue sdh teriak2 di Media rubah syatem PPDB Sistem Zonasi Jarak dipermainkan Sistem Afirmasi (utk Org Miskin) juga di permainkan dan kedua nya diperjual belikan puluhan juta,1809410291534626979,,V3g3L,in,,0,0,0,https://x.com/surabaya_s53211/status/1809410291534626979,1686440344089665536,surabaya_s53211,
1809404223769178204,Sat Jul 06 01:49:18 +0000 2024,0,Selamat! Cek Pengumuman Hasil PPDB SD dan SMP Makassar Jalur Non Zonasi 2024 Ini Link Resminya https://t.co/wvNeadl3sj,1809404223769178204,,,in,,0,0,0,https://x.com/readmebetter/status/1809404223769178204,1658116900805550080,readmebetter,
1809396342172840263,Sat Jul 06 01:17:59 +0000 2024,1,Dari perspektif saya memang barrier mau masuk subspesialis tu besar(duit koneksi ketebelece dll) ga kayak sistem zonasi PPDB skrg kalo didukung sih terutama biaya dan penempatan saya mau2 aja masalahe g sesimpel itu dan menkes keknya mau motong chain ini tnp ke org profesi,1809396342172840263,,,in,,0,2,1,https://x.com/DokterbedahYK/status/1809396342172840263,1588904774925049856,DokterbedahYK,
1809155851963482524,Fri Jul 05 22:46:39 +0000 2024,1,@CNNIndonesia Ngrusak kurikulum pencipta koruptor2 kecil Di sekolah melalui ppdb zonasi ... mau dijadikan Gubernur semoga tidak rusak DKJ,1809358258311950579,,CNNIndonesia,in,,0,0,0,https://x.com/MasZaen/status/1809358258311950579,62268535,MasZaen,
1809337566052950490,Fri Jul 05 21:24:26 +0000 2024,1,Setuju pada ppdb 2024 ini di kota Cimahi pada jalur zonasi SMA Negeri menerima siswa dengan jarak terjauh antara sekolah dan rumah hanya kurang dari 1km (900m lebih) sangat tidak masuk akal mengingat jumlah sekolah negeri di Cimahi hanya sedikit yaitu 6 sekolah saja.Pak @jokowi,1809337566052950490,,,in,"West Java, Indonesia",0,0,0,https://x.com/manzis/status/1809337566052950490,62248426,manzis,
1809283803032219852,Fri Jul 05 17:50:48 +0000 2024,2,Hari Terakhir PPDB Jenjang SMPN Jalur Zonasi Pemkot Tangsel Pastikan Berjalan Lancar https://t.co/mgXtm7Qfb9 via @BeritaIrn https://t.co/CmyKNmqtMa,1809283803032219852,https://pbs.twimg.com/media/GRveBlEaIAA7Bgt.jpg,,in,,0,0,0,https://x.com/beritairn1/status/1809283803032219852,1060418982061080576,beritairn1,
1809101208595886473,Fri Jul 05 16:53:29 +0000 2024,1,@5teV3n_Pe9eL Zonasi PPDB bagusnya di bubarin aja setuju...banyak merugikan parah,1809269380796268777,,V3g3L,in,,0,0,0,https://x.com/Chan70094040/status/1809269380796268777,1644750345502072834,Chan70094040,
1809241345233715209,Fri Jul 05 15:02:05 +0000 2024,0,Pemko Pekanbaru Belum Terima Laporan Kendala PPDB: https://t.co/fvfXioYa49 -Pemko Pekanbaru belum menerima laporam terkait kendala dalam penerimaan peserta didik baru (PPDB). Pemko hanya menemukan pendaftaran di luar zonasi. &amp;quot;Tahapan PPDB tingkat https://t.co/AHMmo44Xdg https://t.co/7i1JLhal8Q,1809241345233715209,https://pbs.twimg.com/media/GRu3ao3bEAA4iev.jpg,,in,,0,0,0,https://x.com/Riau1Official/status/1809241345233715209,984647597699751937,Riau1Official,
1809218653147275428,Fri Jul 05 13:31:55 +0000 2024,0,#Repost @mbakitasmg ・・・ Untuk sedulur-sedulurku warga Kota Semarang persoalan PPDB ini memang dilematis utamanya soal zonasi. Tapi apapun itu harus kita hadapi dan selesaikan. Makanya kita akan berupaya mencari solusi antara lain dengan membangun tiga sekolah dan https://t.co/KNsIOCLVxy,1809218653147275428,https://pbs.twimg.com/ext_tw_video_thumb/1809218352310878208/pu/img/dXG7DGAy8iW-wSOX.jpg,,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/kecsmgutara/status/1809218653147275428,987151956043952128,kecsmgutara,
1809197558851620871,Fri Jul 05 12:09:20 +0000 2024,0,Puluhan orang di Jombang Jawa Timur berunjuk rasa dengan penuh semangat menolak kebijakan sistem zonasi yang diterapkan dalam Penerimaan Peserta Didik Baru (PPDB) di sekolah-sekolah. Mereka menyampaikan aspirasi mereka melalui berbagai orasi membawa spanduk dan berkumpul di https://t.co/B1LL2rxXSq,1809197873265045871,https://pbs.twimg.com/amplify_video_thumb/1809197566661369856/img/qqKQAVodyrXYSl6_.jpg,Metro_TV,in,,0,0,0,https://x.com/Metro_TV/status/1809197873265045871,57261519,Metro_TV,
1809197558851620871,Fri Jul 05 12:08:05 +0000 2024,5,Puluhan orang di Jombang Jawa Timur berunjuk rasa dengan penuh semangat menolak kebijakan sistem zonasi yang diterapkan dalam Penerimaan Peserta Didik Baru (PPDB) di sekolah-sekolah. Mereka menyampaikan aspirasi mereka melalui berbagai orasi membawa spanduk dan berkumpul di https://t.co/Ayd6kiyRrj,1809197558851620871,https://pbs.twimg.com/media/GRuPlk3bAAAY1xo.jpg,,in,,0,1,0,https://x.com/Metro_TV/status/1809197558851620871,57261519,Metro_TV,
1809175216301732015,Fri Jul 05 10:39:19 +0000 2024,1,Hari Kedua Daftar Ulang PPDB Jalur Zonasi Daerah Afirmasi KMS dan Prestasi Luar Daerah Tahun 2024 Jumat 5 Juli 2024 https://t.co/JE07zBAbrN,1809175216301732015,https://pbs.twimg.com/ext_tw_video_thumb/1809175152082800640/pu/img/YexgK7XNXwpsVL-E.jpg,,in,,0,0,0,https://x.com/Smpn8_Yogya/status/1809175216301732015,1695671284343111680,Smpn8_Yogya,
1809173722399694866,Fri Jul 05 10:33:22 +0000 2024,2,Cek aja yang pindah kk atau cabut kk salah satu anggota keluarga dalam kurung waktu satu tahun sebelum ppdb dgn alasan pindah. Praktek Kongkalikong ini melibatkan semua unsur dr rt/rw kelurahan kecamatan dan dukcapil. Awasi aja lokasi pindah kk apakah masuk zonasi sekolah,1809173722399694866,,,in,,0,1,1,https://x.com/are_inismyname/status/1809173722399694866,1152447574411902977,are_inismyname,
1809170647689609651,Fri Jul 05 10:21:09 +0000 2024,0,Masalah PPDB Bukan Hanya Zonasi Ombudsman: Malah yang Lebih Lucu Jalur Prestasi https://t.co/mQCM9yEIac,1809170647689609651,,,in,"Jakarta Pusat, DKI Jakarta",0,1,0,https://x.com/SINDOnews/status/1809170647689609651,231355136,SINDOnews,
1809101208595886473,Fri Jul 05 10:15:45 +0000 2024,0,@5teV3n_Pe9eL di Yogya PPDB jalur zonasi dibagi 2 zonasi radius (skitar 250m) dri skolah wajib mnerima tpi hnya ada jatah 5% dr total quota lalu zonasi reguler (ini dibagi zona1 2 3) dri sini sistemnya ketat (perang nilai ASPD+raport) jatahnya 50%dri quota lalu ada jalur prestasi PTO afirmasi,1809169288022102375,,V3g3L,in,"West Java, Indonesia",0,0,0,https://x.com/positiveconten1/status/1809169288022102375,1095989865475276800,positiveconten1,
1809157775932440975,Fri Jul 05 09:42:58 +0000 2024,0,@detikcom Emg byk masalah PPDB skrg....byk yg memanfaatkan zonasi utk bisnis KK,1809161035938722091,,detikcom,in,,0,0,0,https://x.com/yunias_endah/status/1809161035938722091,433202298,yunias_endah,
1809159960607314284,Fri Jul 05 09:38:41 +0000 2024,0,Pj Gubernur Jabar: 260 siswa yang dianulir dari PPDB jalur zonasi di antaranya dari Kabupaten Garut Kuningan Subang Sukabumi Kota Bandung dan Kota Bogor. https://t.co/7KDfuFRtaG,1809159960607314284,,,in,"Bandung, Indonesia",0,0,0,https://x.com/prajnamu/status/1809159960607314284,43258431,prajnamu,
1809085592028000459,Fri Jul 05 09:28:34 +0000 2024,0,@PRFMnews PPDB kan banyak jalurnya : Zonasi Prestasi Afirmasi Surat sakti Intimidasi Donasi ,1809157414027162010,,PRFMnews,in,,0,0,0,https://x.com/elkarim_ub/status/1809157414027162010,2833688688,elkarim_ub,
1809085592028000459,Fri Jul 05 09:09:02 +0000 2024,0,@PRFMnews ngga semua ortu ngerti sebaran zonasi min. Ngga efektif jg krn tiap thn selalu di komplain. Masukan jg utk ppdb thn depan tolong antisipasi ortu yg pake strategi babaledogan. Kasian yg bner2 membutuhkan lanjut pendidikan ke negeri krn memang gratis,1809152496943915101,,PRFMnews,in,Bandung,0,0,0,https://x.com/setopankahiji/status/1809152496943915101,1078232928,setopankahiji,
1809150231394865400,Fri Jul 05 09:00:02 +0000 2024,2,Ombudsman ungkap ada temuan pemalsuan KK untuk PPDB 2024/2025 di DIY. Manipulasi dokumen itu dilakukan demi jalur zonasi di Yogyakarta. https://t.co/AicSLRhFeA,1809150231394865400,,,in,,0,1,1,https://x.com/detikcom/status/1809150231394865400,69183155,detikcom,
1806267447139541065,Fri Jul 05 08:48:17 +0000 2024,0,Dan berakhir tanpa solusi. Pada akhirnya dgn keterpaksaan hrs ambil swasta diluar zonasi. Tdk ada pledoi tdk ada banding regulasi buatan manusia. Sdg aturan Tuhan pun ada urgensi. #ppdb #merdeka,1809147274318250268,,maygo_p,in,"Bekasi Utara, Indonesia",0,0,0,https://x.com/maygo_p/status/1809147274318250268,567785281,maygo_p,
1809145412168958400,Fri Jul 05 08:40:53 +0000 2024,11,Hmmm... Mendem... PPDB ZONASI ...? https://t.co/vHNFrkNCfb,1809145412168958400,https://pbs.twimg.com/media/GRtgKQ1aYAAcgPu.jpg,,in,indonesia ,0,0,2,https://x.com/newIding30/status/1809145412168958400,1292360032202272768,newIding30,
1809047297956983186,Fri Jul 05 08:31:49 +0000 2024,0,@gregbayu Akunnya udah waktunya dicarikan SMA ini. Mau ikut PPDB zonasi atau swasta?,1809143131087966535,,gregbayu,in,,0,0,0,https://x.com/doelkamdi_46/status/1809143131087966535,1270000243354906624,doelkamdi_46,
1809101208595886473,Fri Jul 05 07:48:19 +0000 2024,2,@5teV3n_Pe9eL Dan PPDB Zonasi telah berubah menjadi sarana mencari Cuan...‼️ #Coknan!,1809132185125015883,,V3g3L,in,Bisa dimana saja,0,0,0,https://x.com/Wan77575/status/1809132185125015883,1287753259759710210,Wan77575,
1809126456162930904,Fri Jul 05 07:25:33 +0000 2024,0,PPDB SMPN Tangsel Jalur Zonasi Lancar https://t.co/hoewUvFjHR https://t.co/dHU5EM3hRU,1809126456162930904,https://pbs.twimg.com/media/GRtO7LZaUAE1CJY.jpg,,in,Indonesia,0,0,0,https://x.com/SayutiMalik9/status/1809126456162930904,468192205,SayutiMalik9,
1809101208595886473,Fri Jul 05 06:30:18 +0000 2024,2,@5teV3n_Pe9eL Ppdb zonasi ini kacau banyak oknum2 pendidikan yg cari untung lewat sistem beli kursi alias uang belakang,1809112552280109085,,V3g3L,in,"Bandung, Indonesia",0,1,0,https://x.com/clyvesv/status/1809112552280109085,1374379652,clyvesv,
1809089924467208423,Fri Jul 05 06:29:15 +0000 2024,0,@_gyuubae Anak SMP yg mau masuk sma itu( penerimaan peserta didik baru) ppdb itu nnti dibagi antara jalur prestasi zonasi atau afirmasi gitu klo pas sma masuk kuliah kaya snbp,1809112287497891871,,_gyuubae,in,,0,1,0,https://x.com/xupirahhao/status/1809112287497891871,1716970063436365824,xupirahhao,
1809108699627335706,Fri Jul 05 06:15:00 +0000 2024,0,Penjabat Gubernur Jawa Barat Bey Machmudin menyebut terdapat sekitar 260 siswa terpaksa dianulir dalam pelaksanaan Penerimaan Peserta Didik Baru 2024 melalui jalur zonasi. #PPDB #JawaBarat #MedcomId https://t.co/MDyd5ZR1UO,1809108699627335706,,,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/medcom_id/status/1809108699627335706,902837643024539651,medcom_id,
1809104936975937837,Fri Jul 05 06:00:03 +0000 2024,0,Dede Yusuf Sebut Sistem Zonasi Penerimaan Siswa Baru Dinilai Tidak Efektif https://t.co/8qR213gvV0 Ketidakcocokan antara jumlah sekolah dan jumlah siswa adalah salah satu faktor utama penyebab kegagalan sistem PPDB berbasis zonasi. #PPDBBerbasisZonasi #DedeYusuf https://t.co/JZn1unHfL2,1809104936975937837,https://pbs.twimg.com/media/GRs7V2DbMAEtg5e.jpg,,in,,0,0,0,https://x.com/sokoguruid/status/1809104936975937837,1443139240515096578,sokoguruid,
1809101208595886473,Fri Jul 05 05:45:14 +0000 2024,3472,Rumah di depan mata ditolak PPDB zonasi aihhh.....kurang apa coba ini zonasi ‍ https://t.co/BXYYPrmhHm,1809101208595886473,https://pbs.twimg.com/ext_tw_video_thumb/1809100972842758145/pu/img/wnIJWbYq3cCGV52m.jpg,,in,Zimbabwe ,100,646,1441,https://x.com/V3g3L/status/1809101208595886473,224431376,V3g3L,
1809097484721139734,Fri Jul 05 05:43:01 +0000 2024,1,@kompascom Sejak PPDB zonasi ini dilaksanakan brp banyak penambahan sekolah untuk mengakomodir zonasi ini? Mending balik lg ke NEM lah yg unggul dpt sekolah terbaik.,1809100653786280116,,kompascom,in,Bahamas,0,0,0,https://x.com/edwinbazz/status/1809100653786280116,144227129,edwinbazz,
1809089756216848705,Fri Jul 05 04:59:43 +0000 2024,0,Penerimaan Peserta Didik Baru (PPDB) dengan konsep zonasi dinilai tidak bisa mengatasi permasalahan sekolah saat ini. https://t.co/7CI7ad5y6v,1809089756216848705,,,in,,0,0,0,https://x.com/heralddotID/status/1809089756216848705,1698580133068865536,heralddotID,
1807290263188254972,Fri Jul 05 04:55:09 +0000 2024,1,@sahsahsaja11 Hai Kak ketentuan mengenai pelaksanaan PPDB ditetapkan oleh Pemerintah Daerah masing-masing. Zonasi ditentukan oleh Pemerintah Daerah dalam hal ini Dinas Pendidikan. Silakan menghubungi Dinas Pendidikan setempat ya.,1809088607413809481,,sahsahsaja11,in,Jakarta,0,1,0,https://x.com/Kemdikdasmen/status/1809088607413809481,631701837,Kemdikdasmen,
1809075524763013541,Fri Jul 05 04:03:10 +0000 2024,0,Resmi Diumumkan! Cek Pengumuman Hasil PPDB SMP Boyolali Jalur Zonasi 2024 Akses Link Berikut https://t.co/14RszWOqmA,1809075524763013541,,,in,,0,0,0,https://x.com/readmebetter/status/1809075524763013541,1658116900805550080,readmebetter,
1809073097372545124,Fri Jul 05 03:53:32 +0000 2024,0,Menjelang tahun ajaran baru Penerimaan Peserta Didik Baru (PPDB) berdasarkan zonasi selalu bermasalah seperti tidak diterimanya siswa berprestasi karena beda wilayah atau adanya kecurangan-kecurangan dengan memanipulasi administrasi.https://t.co/B15qVp5hzC,1809073097372545124,,,in,"Denpasar, Bali",0,0,0,https://x.com/nusabalicom/status/1809073097372545124,2655442453,nusabalicom,
1809026506963959904,Fri Jul 05 02:59:45 +0000 2024,0,@Heraloebss Hapus sistem PPDB DONASiiii ehhh salah ZONASi,1809059562651332932,,Heraloebss,in,"ÜT: -6.3668522,106.7487124",0,0,0,https://x.com/RiyantoCool/status/1809059562651332932,58369204,RiyantoCool,
1808879141862977671,Fri Jul 05 02:47:39 +0000 2024,0,@yjsu_woodz kl aku waktu transisi dari smp ke sma lagi libur panjang huru hara ppdb zonasi etc,1809056517922173161,,yjsu_woodz,in,,0,1,0,https://x.com/kakjianyu/status/1809056517922173161,1301021796209025024,kakjianyu,
1808335713391595884,Fri Jul 05 02:41:48 +0000 2024,0,@jokoanwar pak muhadjir ini yg pernah jadi mendikbud y bikin zonasi yg bikin ppdb banyak masalah dan berantakan kah?,1809055045310451780,,jokoanwar,in,,0,0,0,https://x.com/exnthree/status/1809055045310451780,1651439660936331266,exnthree,
1809026506963959904,Fri Jul 05 02:21:04 +0000 2024,0,@Heraloebss baru tahu ya..sejak era PPDB dan zonasi uang mengalir milyaran rupiah.kalau mau cek itu KK tidak sesuai zonasi.bagaimana pak Mentri yang berbudi luhur dan baik hati ..@nadiemmakarim ini sekolah pak bukan GOJEK ,1809049827722080454,,Heraloebss,in,jember,0,0,0,https://x.com/Noer49661203/status/1809049827722080454,960768851020472321,Noer49661203,
1808811572984492076,Thu Jul 04 10:34:19 +0000 2024,0,kebijakan zonasi di ppdb SMA riweuuuuh.,1808811572984492076,,,in,,0,0,0,https://x.com/peanutbutlerrr/status/1808811572984492076,165415327,peanutbutlerrr,
1808807770982133889,Thu Jul 04 10:19:13 +0000 2024,0,Sistem zonasi PPDB ini bgst banget di mana mendaftar berdasarkan jarak rumah sama sekolah. Alhasil nilai akhir dapat 15 selama rumah nempel sekolah auto masuk. Masalahnya setiap kecamatan gak merata jumlah sekolahnya. Ya gak usah kaget kalo masa depan kacau kalo dari~,1808807770982133889,,,in,"Sidoarjo, Jawa Timur",0,1,0,https://x.com/YungAus47/status/1808807770982133889,1312065400046186499,YungAus47,
1808787993123303915,Thu Jul 04 09:00:37 +0000 2024,0,Terdepak dari Jalur Prestasi Banyak CPD Pindah Jalur Zonasi di PPDB SMP Sragen https://t.co/GzyCKgETjl https://t.co/OhVKhGvdFT,1808787993123303915,https://pbs.twimg.com/media/GRobGDibMAAY-59.jpg,,in,"Solo, Central Java, Indonesia",0,0,0,https://x.com/soloposdotcom/status/1808787993123303915,155169715,soloposdotcom,
1808787600603500945,Thu Jul 04 08:59:04 +0000 2024,1,Lolos PPDB Jalur Zonasi Bakal Diverifikasi Faktual Ketahuan Curang Ini Sanksi Tegasnya : https://t.co/BFNiPJq4Ue,1808787600603500945,,,in,,0,1,0,https://x.com/VIVAcoid/status/1808787600603500945,41730943,VIVAcoid,
1808783840393187463,Thu Jul 04 08:44:09 +0000 2024,0,Meskipun ada tantangan dalam pelaksanaan PPDB jalur zonasi pihaknya mengambil kebijakan untuk membuat zona prioritas yang didasarkan pada akses bukan jarak sesuai dengan karakteristik demografi Jakarta.,1808783847321944163,,FMB9ID_,in,Jl. Medan Merdeka Barat 9,0,1,0,https://x.com/FMB9ID_/status/1808783847321944163,902385054336167937,FMB9ID_,
1808766718451536172,Thu Jul 04 07:36:05 +0000 2024,0,PPDB Zonasi Tuntas 3 SMAN Ini Paling Banyak Pendaftarnya https://t.co/FT8qUwUoG0,1808766718451536172,,,in,"Jawa Timur, Indonesia",0,0,1,https://x.com/IDNTimesJatim/status/1808766718451536172,1318893514336264193,IDNTimesJatim,
1808762919896895807,Thu Jul 04 07:20:59 +0000 2024,0,260 Siswa Dianulir dari PPDB Jalur Zonasi di Jawa Barat Diduga Palsukan Alamat https://t.co/x9IPxFHfHC,1808762919896895807,,,in,"Bandung, West Java, Indonesia",0,0,0,https://x.com/PRFMnews/status/1808762919896895807,150589950,PRFMnews,
1808756775522611288,Thu Jul 04 06:56:35 +0000 2024,0,Madu dan Racun PPDB Sistem Zonasi bagi Sekolah Swasta https://t.co/0rKW5Bl8gk,1808756775522611288,,,in,Indonesia,0,1,0,https://x.com/kompasiana/status/1808756775522611288,23786106,kompasiana,
1808753645498085470,Thu Jul 04 06:44:08 +0000 2024,0,PPDB Kota Blitar Jalur Zonasi Telah Usai Begini Problem Jika Siswa Tak Lakukan Daftar Ulang https://t.co/ps9w2HR9sr,1808753645498085470,,,in,"Blitar, Jawa Timur",0,0,0,https://x.com/radarblitar/status/1808753645498085470,2615374939,radarblitar,
1808749354964091220,Thu Jul 04 06:27:05 +0000 2024,0,Menyikapi ini Heru mengatakan perlu dilakukan perbaikan zonasi PPDB agar setiap siswa di Jakarta mendapatkan kursi sekolah. https://t.co/9eYuYMN8ti,1808749354964091220,,,in,Jakarta,0,0,0,https://x.com/kompascom/status/1808749354964091220,23343960,kompascom,
1808746390342021302,Thu Jul 04 06:15:18 +0000 2024,0,Anggota Komisi X DPR RI dari Fraksi Partai NasDem Lisda Hendrajoni menyoroti soal Penerimaan Peserta Didik Baru (PPDB). Ia berharap kebijakan Penerimaan PPDB berdasarkan zonasi yang sudah diterapkan beberapa tahun terakhir dievaluasi. https://t.co/TGktWg2rPa,1808746390342021302,https://pbs.twimg.com/media/GRn1QbgasAAJMrR.jpg,,in,Jakarta,0,1,0,https://x.com/Fraksi_NasDem/status/1808746390342021302,3067711995,Fraksi_NasDem,
